time,queue
2015-12-19 18:07:00,1
2015-12-19 18:07:01,3
2015-12-19 18:12:01,2
2015-12-19 18:12:02,3
2015-12-19 18:16:00,1
2015-12-19 18:17:00,1
2015-12-19 18:27:00,1
2015-12-19 18:47:01,1
2015-12-19 18:47:02,2
2015-12-19 18:57:00,1
2015-12-19 19:22:01,1
2015-12-19 19:37:00,1
2015-12-19 19:47:01,1
2015-12-19 20:32:00,1
2015-12-19 20:47:00,2
2015-12-19 20:57:00,2
2015-12-19 21:27:00,1
2015-12-19 21:32:02,1
2015-12-19 21:37:00,1
2015-12-19 21:47:00,1
2015-12-19 22:02:01,3
2015-12-19 22:27:01,2
2015-12-19 23:22:00,2
2015-12-19 23:22:01,3
2015-12-19 23:32:00,1
2015-12-19 23:32:01,2
2015-12-19 23:57:01,1
2015-12-20 00:11:02,1
2015-12-20 00:12:00,2
2015-12-20 01:17:01,1
2015-12-20 01:37:01,1
2015-12-20 02:12:00,1
2015-12-20 02:27:01,1
2015-12-20 04:32:00,1
2015-12-20 04:37:00,1
2015-12-20 05:36:01,1
2015-12-20 05:57:02,2
2015-12-20 06:02:00,2
2015-12-20 06:16:01,1
2015-12-20 06:37:01,2
2015-12-20 06:47:00,1
2015-12-20 07:27:01,1
2015-12-20 07:37:00,1
2015-12-20 07:37:01,2
2015-12-20 07:42:01,1
2015-12-20 08:32:01,1
2015-12-20 08:37:01,1
2015-12-20 08:42:01,1
2015-12-20 09:12:01,2
2015-12-20 09:17:01,2
2015-12-20 10:02:01,1
2015-12-20 10:37:01,1
2015-12-20 11:02:00,1
2015-12-20 11:12:00,1
2015-12-20 11:12:01,2
2015-12-20 11:22:00,1
2015-12-20 11:47:01,2
2015-12-20 11:57:01,2
2015-12-20 12:02:00,1
2015-12-20 12:07:01,1
2015-12-20 13:07:01,2
2015-12-20 13:17:00,1
2015-12-20 13:27:01,4
2015-12-20 13:37:01,2
2015-12-20 13:42:02,1
2015-12-20 14:02:01,3
2015-12-20 14:07:00,1
2015-12-20 14:12:01,1
2015-12-20 14:22:00,2
2015-12-20 14:22:01,3
2015-12-20 14:47:00,3
2015-12-20 14:52:01,1
2015-12-20 15:02:01,1
2015-12-20 15:07:00,1
2015-12-20 15:17:01,2
2015-12-20 15:47:00,1
2015-12-20 15:47:01,2
2015-12-20 16:27:01,2
2015-12-20 16:32:02,1
2015-12-20 16:36:01,1
2015-12-20 16:36:02,2
2015-12-20 16:42:01,2
2015-12-20 17:12:01,1
2015-12-20 17:32:00,1
2015-12-20 17:47:00,1
2015-12-20 17:57:00,1
2015-12-20 17:57:01,3
2015-12-20 18:12:01,2
2015-12-20 18:42:00,1
2015-12-20 19:17:01,1
2015-12-20 19:27:01,2
2015-12-20 19:47:00,1
2015-12-20 20:17:01,3
2015-12-20 20:47:00,2
2015-12-20 20:52:03,1
2015-12-20 21:47:00,1
2015-12-20 22:27:01,1
2015-12-20 22:47:00,1
2015-12-20 23:27:00,1
2015-12-20 23:32:01,2
2015-12-20 23:52:01,1
2015-12-20 23:56:01,1
2015-12-21 00:22:00,1
2015-12-21 01:07:01,1
2015-12-21 01:11:01,2
2015-12-21 01:32:01,1
2015-12-21 02:17:01,1
2015-12-21 02:47:01,1
2015-12-21 02:57:01,1
2015-12-21 04:17:01,2
2015-12-21 04:47:00,1
2015-12-21 04:52:01,2
2015-12-21 05:22:00,1
2015-12-21 05:57:01,2
2015-12-21 06:07:00,1
2015-12-21 06:42:00,1
2015-12-21 06:47:01,2
2015-12-21 06:51:00,1
2015-12-21 06:52:00,1
2015-12-21 06:57:01,1
2015-12-21 07:12:01,1
2015-12-21 07:22:01,2
2015-12-21 07:22:02,3
2015-12-21 07:27:00,1
2015-12-21 07:47:01,1
2015-12-21 07:47:02,2
2015-12-21 07:52:01,1
2015-12-21 08:22:01,1
2015-12-21 08:27:00,1
2015-12-21 08:37:00,1
2015-12-21 08:37:01,3
2015-12-21 08:42:01,2
2015-12-21 08:57:00,1
2015-12-21 09:02:00,3
2015-12-21 09:02:01,6
2015-12-21 09:07:00,1
2015-12-21 09:22:01,1
2015-12-21 09:32:01,1
2015-12-21 09:52:01,1
2015-12-21 10:07:00,1
2015-12-21 10:12:01,3
2015-12-21 10:22:00,1
2015-12-21 10:22:01,2
2015-12-21 10:47:01,1
2015-12-21 10:57:02,2
2015-12-21 11:02:01,2
2015-12-21 11:07:01,2
2015-12-21 11:12:01,2
2015-12-21 11:22:01,2
2015-12-21 11:22:02,4
2015-12-21 11:22:03,5
2015-12-21 11:27:00,1
2015-12-21 11:27:01,2
2015-12-21 11:47:01,1
2015-12-21 11:57:01,1
2015-12-21 11:57:02,2
2015-12-21 12:02:00,1
2015-12-21 12:02:01,2
2015-12-21 12:02:02,4
2015-12-21 12:12:01,3
2015-12-21 12:27:00,1
2015-12-21 12:31:02,1
2015-12-21 12:32:01,2
2015-12-21 12:37:00,1
2015-12-21 12:42:01,2
2015-12-21 12:47:00,1
2015-12-21 12:47:01,2
2015-12-21 12:52:00,1
2015-12-21 13:07:01,1
2015-12-21 13:17:01,1
2015-12-21 13:27:01,2
2015-12-21 13:32:01,2
2015-12-21 13:52:01,1
2015-12-21 13:57:01,2
2015-12-21 14:22:01,2
2015-12-21 14:22:02,3
2015-12-21 14:36:01,1
2015-12-21 14:37:01,3
2015-12-21 14:42:01,1
2015-12-21 14:47:01,1
2015-12-21 14:47:02,3
2015-12-21 14:52:01,2
2015-12-21 14:56:01,1
2015-12-21 14:56:02,2
2015-12-21 14:57:00,4
2015-12-21 14:57:01,5
2015-12-21 15:02:00,1
2015-12-21 15:07:01,2
2015-12-21 15:07:02,4
2015-12-21 15:12:02,1
2015-12-21 15:12:03,2
2015-12-21 15:17:01,4
2015-12-21 15:17:02,7
2015-12-21 15:22:00,2
2015-12-21 15:22:01,3
2015-12-21 15:27:01,1
2015-12-21 15:32:01,2
2015-12-21 15:47:01,2
2015-12-21 16:07:00,1
2015-12-21 16:11:01,1
2015-12-21 16:12:01,2
2015-12-21 16:17:00,2
2015-12-21 16:17:01,4
2015-12-21 16:17:02,6
2015-12-21 16:21:01,1
2015-12-21 16:32:00,1
2015-12-21 16:32:01,2
2015-12-21 16:37:01,2
2015-12-21 16:42:00,1
2015-12-21 16:42:01,3
2015-12-21 16:47:01,2
2015-12-21 16:52:01,1
2015-12-21 16:57:01,3
2015-12-21 16:57:02,6
2015-12-21 17:06:01,1
2015-12-21 17:07:01,3
2015-12-21 17:12:00,1
2015-12-21 17:12:01,2
2015-12-21 17:17:00,1
2015-12-21 17:17:01,5
2015-12-21 17:17:02,6
2015-12-21 17:22:01,1
2015-12-21 17:22:02,3
2015-12-21 17:27:00,1
2015-12-21 17:27:01,4
2015-12-21 17:32:01,1
2015-12-21 17:37:01,1
2015-12-21 17:51:01,1
2015-12-21 18:27:01,2
2015-12-21 18:32:01,3
2015-12-21 18:37:00,2
2015-12-21 18:51:00,1
2015-12-21 18:51:01,2
2015-12-21 18:52:00,3
2015-12-21 19:27:00,1
2015-12-21 19:27:01,2
2015-12-21 19:32:00,1
2015-12-21 19:36:00,1
2015-12-21 19:37:01,2
2015-12-21 20:02:00,2
2015-12-21 20:47:00,1
2015-12-21 20:52:01,1
2015-12-21 20:57:02,2
2015-12-21 21:02:01,1
2015-12-21 21:07:01,1
2015-12-21 21:07:02,2
2015-12-21 21:17:00,2
2015-12-21 21:37:01,1
2015-12-21 21:51:02,1
2015-12-21 21:52:00,2
2015-12-21 22:12:01,1
2015-12-21 22:12:02,2
2015-12-21 22:52:00,1
2015-12-21 23:12:00,1
2015-12-22 00:17:00,1
2015-12-22 00:27:01,1
2015-12-22 01:02:00,1
2015-12-22 02:22:00,1
2015-12-22 03:17:02,1
2015-12-22 04:17:00,1
2015-12-22 05:06:17,1
2015-12-22 05:22:01,2
2015-12-22 05:27:00,2
2015-12-22 05:27:01,3
2015-12-22 05:52:00,1
2015-12-22 05:57:01,2
2015-12-22 06:17:01,1
2015-12-22 06:22:00,1
2015-12-22 06:22:01,3
2015-12-22 06:32:00,1
2015-12-22 06:32:01,2
2015-12-22 06:42:01,3
2015-12-22 06:47:00,1
2015-12-22 07:02:01,1
2015-12-22 07:22:01,1
2015-12-22 07:27:00,1
2015-12-22 07:27:01,2
2015-12-22 07:32:00,1
2015-12-22 07:32:01,4
2015-12-22 07:57:00,1
2015-12-22 08:07:00,1
2015-12-22 08:12:00,1
2015-12-22 08:12:01,4
2015-12-22 08:16:17,2
2015-12-22 08:16:18,4
2015-12-22 08:16:19,6
2015-12-22 08:22:00,1
2015-12-22 08:22:01,3
2015-12-22 08:32:01,1
2015-12-22 08:52:01,3
2015-12-22 08:56:00,1
2015-12-22 08:57:00,1
2015-12-22 08:57:01,3
2015-12-22 08:57:02,5
2015-12-22 09:32:01,2
2015-12-22 09:37:00,1
2015-12-22 09:37:01,2
2015-12-22 09:42:01,2
2015-12-22 09:47:00,1
2015-12-22 09:52:00,1
2015-12-22 09:52:01,2
2015-12-22 09:57:00,2
2015-12-22 09:57:01,3
2015-12-22 10:07:01,2
2015-12-22 10:11:01,1
2015-12-22 10:12:00,3
2015-12-22 10:17:01,2
2015-12-22 10:22:00,1
2015-12-22 10:22:01,2
2015-12-22 10:27:00,1
2015-12-22 10:27:01,2
2015-12-22 10:32:00,2
2015-12-22 10:42:01,1
2015-12-22 10:47:01,1
2015-12-22 10:47:02,2
2015-12-22 10:52:01,1
2015-12-22 11:03:01,1
2015-12-22 11:12:01,1
2015-12-22 11:17:01,1
2015-12-22 11:22:00,1
2015-12-22 11:32:00,1
2015-12-22 11:47:01,3
2015-12-22 11:52:00,1
2015-12-22 11:52:01,3
2015-12-22 11:56:01,1
2015-12-22 11:57:01,3
2015-12-22 12:07:02,1
2015-12-22 12:12:01,2
2015-12-22 12:22:01,1
2015-12-22 12:27:02,1
2015-12-22 12:31:01,1
2015-12-22 12:42:01,1
2015-12-22 12:52:01,1
2015-12-22 12:57:01,1
2015-12-22 13:02:01,2
2015-12-22 13:07:00,1
2015-12-22 13:07:01,5
2015-12-22 13:12:00,1
2015-12-22 13:21:01,1
2015-12-22 13:22:01,4
2015-12-22 13:27:01,2
2015-12-22 13:32:00,1
2015-12-22 13:32:01,4
2015-12-22 13:37:00,1
2015-12-22 13:37:01,2
2015-12-22 13:41:01,2
2015-12-22 13:42:00,4
2015-12-22 13:42:01,5
2015-12-22 13:47:01,1
2015-12-22 13:52:01,1
2015-12-22 13:52:02,2
2015-12-22 13:57:01,1
2015-12-22 14:02:00,1
2015-12-22 14:02:01,3
2015-12-22 14:07:01,1
2015-12-22 14:12:00,1
2015-12-22 14:17:01,1
2015-12-22 14:17:02,2
2015-12-22 14:27:01,3
2015-12-22 14:27:02,4
2015-12-22 14:32:00,1
2015-12-22 14:32:01,4
2015-12-22 14:32:02,5
2015-12-22 14:46:02,1
2015-12-22 15:17:00,1
2015-12-22 15:17:01,2
2015-12-22 15:32:01,2
2015-12-22 15:37:01,2
2015-12-22 15:42:00,2
2015-12-22 15:42:01,6
2015-12-22 15:46:01,1
2015-12-22 15:47:01,2
2015-12-22 15:56:00,1
2015-12-22 15:57:01,3
2015-12-22 16:02:01,3
2015-12-22 16:12:01,1
2015-12-22 16:16:01,1
2015-12-22 16:17:01,2
2015-12-22 16:22:01,2
2015-12-22 16:22:02,3
2015-12-22 16:27:01,2
2015-12-22 16:32:01,2
2015-12-22 16:36:01,1
2015-12-22 16:37:00,2
2015-12-22 16:37:01,3
2015-12-22 16:41:01,1
2015-12-22 16:47:01,2
2015-12-22 16:52:01,1
2015-12-22 16:52:02,5
2015-12-22 17:02:01,1
2015-12-22 17:02:02,4
2015-12-22 17:06:00,2
2015-12-22 17:07:01,2
2015-12-22 17:12:01,2
2015-12-22 17:12:02,3
2015-12-22 17:17:01,2
2015-12-22 17:17:02,3
2015-12-22 17:21:00,1
2015-12-22 17:22:01,3
2015-12-22 17:26:01,1
2015-12-22 17:27:00,2
2015-12-22 17:37:01,1
2015-12-22 17:37:02,2
2015-12-22 17:46:02,2
2015-12-22 17:52:01,1
2015-12-22 17:57:01,1
2015-12-22 18:07:01,2
2015-12-22 18:12:00,2
2015-12-22 18:17:00,1
2015-12-22 18:17:01,3
2015-12-22 18:27:02,1
2015-12-22 18:31:01,1
2015-12-22 18:32:02,3
2015-12-22 18:32:03,4
2015-12-22 18:37:01,3
2015-12-22 19:02:01,1
2015-12-22 19:02:02,2
2015-12-22 19:12:00,1
2015-12-22 19:17:01,1
2015-12-22 19:37:01,1
2015-12-22 20:02:01,1
2015-12-22 20:07:01,1
2015-12-22 20:12:01,2
2015-12-22 20:32:01,2
2015-12-22 20:42:01,1
2015-12-22 21:02:01,2
2015-12-22 21:27:01,3
2015-12-22 21:37:00,1
2015-12-22 21:57:00,1
2015-12-22 22:12:03,1
2015-12-22 22:32:00,1
2015-12-22 22:36:00,1
2015-12-23 00:17:01,1
2015-12-23 00:27:00,1
2015-12-23 00:56:01,1
2015-12-23 00:57:00,3
2015-12-23 01:02:01,1
2015-12-23 01:11:00,1
2015-12-23 01:32:01,1
2015-12-23 02:47:00,1
2015-12-23 04:37:00,1
2015-12-23 04:37:01,4
2015-12-23 04:42:01,3
2015-12-23 05:02:01,1
2015-12-23 05:07:01,1
2015-12-23 05:12:00,1
2015-12-23 05:12:01,2
2015-12-23 05:17:01,1
2015-12-23 05:37:01,2
2015-12-23 05:57:01,1
2015-12-23 06:07:01,2
2015-12-23 06:22:00,1
2015-12-23 06:37:01,2
2015-12-23 07:12:01,1
2015-12-23 07:22:01,3
2015-12-23 07:22:02,4
2015-12-23 07:32:00,1
2015-12-23 07:37:01,1
2015-12-23 07:46:01,1
2015-12-23 07:46:02,2
2015-12-23 07:52:01,3
2015-12-23 08:02:01,1
2015-12-23 08:17:00,1
2015-12-23 08:22:00,1
2015-12-23 08:27:01,2
2015-12-23 08:36:01,1
2015-12-23 08:42:00,1
2015-12-23 08:42:01,4
2015-12-23 08:47:00,2
2015-12-23 08:52:01,4
2015-12-23 08:52:02,6
2015-12-23 08:57:00,1
2015-12-23 09:02:01,2
2015-12-23 09:07:00,1
2015-12-23 09:07:01,2
2015-12-23 09:12:00,1
2015-12-23 09:12:01,2
2015-12-23 09:22:01,1
2015-12-23 09:27:00,1
2015-12-23 09:27:02,3
2015-12-23 09:32:00,1
2015-12-23 09:32:01,3
2015-12-23 09:42:01,2
2015-12-23 09:47:00,1
2015-12-23 09:57:01,1
2015-12-23 10:02:02,1
2015-12-23 10:07:01,1
2015-12-23 10:17:01,1
2015-12-23 10:17:02,2
2015-12-23 10:27:00,1
2015-12-23 10:27:01,3
2015-12-23 10:32:01,1
2015-12-23 10:37:01,4
2015-12-23 10:47:00,3
2015-12-23 10:47:01,5
2015-12-23 10:52:01,1
2015-12-23 10:52:02,3
2015-12-23 10:57:00,1
2015-12-23 11:07:00,1
2015-12-23 11:07:01,3
2015-12-23 11:17:00,2
2015-12-23 11:17:01,3
2015-12-23 11:22:01,2
2015-12-23 11:32:01,1
2015-12-23 11:37:01,1
2015-12-23 11:42:00,1
2015-12-23 11:47:01,1
2015-12-23 11:52:01,1
2015-12-23 11:57:01,2
2015-12-23 12:22:01,1
2015-12-23 12:27:00,1
2015-12-23 12:27:01,4
2015-12-23 12:32:00,3
2015-12-23 12:32:01,4
2015-12-23 12:37:00,1
2015-12-23 12:37:01,2
2015-12-23 12:42:01,2
2015-12-23 12:47:00,1
2015-12-23 13:12:01,6
2015-12-23 13:12:02,7
2015-12-23 13:17:01,4
2015-12-23 13:17:02,5
2015-12-23 13:22:00,1
2015-12-23 13:22:01,4
2015-12-23 13:37:01,2
2015-12-23 13:42:01,1
2015-12-23 14:02:01,1
2015-12-23 14:22:01,3
2015-12-23 14:32:00,1
2015-12-23 14:42:00,1
2015-12-23 14:42:01,6
2015-12-23 15:02:01,1
2015-12-23 15:07:01,5
2015-12-23 15:11:00,3
2015-12-23 15:12:00,1
2015-12-23 15:12:01,3
2015-12-23 15:17:01,2
2015-12-23 15:22:01,2
2015-12-23 15:26:00,1
2015-12-23 15:27:00,2
2015-12-23 15:27:01,6
2015-12-23 15:32:01,1
2015-12-23 15:37:00,1
2015-12-23 15:37:01,2
2015-12-23 15:47:01,4
2015-12-23 15:52:01,2
2015-12-23 15:57:01,1
2015-12-23 16:02:01,4
2015-12-23 16:02:02,6
2015-12-23 16:06:01,2
2015-12-23 16:07:01,5
2015-12-23 16:07:02,9
2015-12-23 16:12:00,4
2015-12-23 16:12:01,6
2015-12-23 16:16:00,3
2015-12-23 16:17:01,3
2015-12-23 16:17:02,6
2015-12-23 16:21:01,1
2015-12-23 16:22:01,2
2015-12-23 16:27:00,1
2015-12-23 16:27:01,3
2015-12-23 16:32:01,3
2015-12-23 16:32:02,4
2015-12-23 16:36:01,1
2015-12-23 16:37:00,2
2015-12-23 16:47:00,1
2015-12-23 16:47:01,2
2015-12-23 16:52:01,1
2015-12-23 16:52:02,4
2015-12-23 16:56:01,2
2015-12-23 16:57:00,3
2015-12-23 16:57:01,7
2015-12-23 17:02:00,3
2015-12-23 17:02:01,4
2015-12-23 17:06:00,1
2015-12-23 17:07:01,2
2015-12-23 17:17:01,4
2015-12-23 17:17:02,9
2015-12-23 17:22:00,5
2015-12-23 17:22:01,6
2015-12-23 17:22:02,8
2015-12-23 17:26:01,4
2015-12-23 17:26:02,5
2015-12-23 17:27:01,4
2015-12-23 17:42:00,1
2015-12-23 17:42:01,3
2015-12-23 17:46:01,2
2015-12-23 17:47:01,5
2015-12-23 17:47:02,7
2015-12-23 17:57:01,1
2015-12-23 18:07:00,2
2015-12-23 18:22:01,2
2015-12-23 18:26:01,1
2015-12-23 18:27:01,4
2015-12-23 18:37:00,2
2015-12-23 18:37:01,4
2015-12-23 18:42:01,1
2015-12-23 18:51:01,1
2015-12-23 18:52:00,3
2015-12-23 19:01:01,1
2015-12-23 19:02:01,2
2015-12-23 19:11:01,1
2015-12-23 19:17:00,1
2015-12-23 19:32:01,3
2015-12-23 19:47:01,1
2015-12-23 19:52:01,1
2015-12-23 19:57:00,1
2015-12-23 19:57:01,2
2015-12-23 20:12:01,1
2015-12-23 20:17:00,1
2015-12-23 20:17:01,2
2015-12-23 20:22:00,2
2015-12-23 20:22:01,4
2015-12-23 20:32:01,1
2015-12-23 20:42:00,1
2015-12-23 20:52:01,3
2015-12-23 20:57:01,3
2015-12-23 21:01:00,1
2015-12-23 21:07:00,1
2015-12-23 21:07:01,2
2015-12-23 21:12:00,2
2015-12-23 21:22:00,2
2015-12-23 21:27:01,2
2015-12-23 21:52:01,1
2015-12-23 21:57:01,1
2015-12-23 22:11:01,1
2015-12-23 22:32:01,2
2015-12-23 22:37:01,1
2015-12-23 22:52:01,1
2015-12-23 22:57:01,1
2015-12-23 23:22:00,1
2015-12-23 23:27:01,1
2015-12-23 23:57:01,1
2015-12-24 00:07:01,1
2015-12-24 00:32:01,1
2015-12-24 00:47:01,1
2015-12-24 01:52:00,1
2015-12-24 02:52:00,1
2015-12-24 03:37:00,1
2015-12-24 03:37:01,3
2015-12-24 03:47:00,1
2015-12-24 03:47:01,2
2015-12-24 04:17:00,1
2015-12-24 04:27:00,1
2015-12-24 04:47:01,1
2015-12-24 05:22:01,1
2015-12-24 05:57:00,1
2015-12-24 06:57:00,1
2015-12-24 07:07:00,1
2015-12-24 07:12:00,1
2015-12-24 07:27:00,1
2015-12-24 07:27:01,3
2015-12-24 07:37:00,1
2015-12-24 08:32:00,1
2015-12-24 08:42:00,1
2015-12-24 08:42:01,2
2015-12-24 08:47:00,1
2015-12-24 08:52:01,1
2015-12-24 09:02:00,2
2015-12-24 09:02:01,6
2015-12-24 09:07:01,1
2015-12-24 09:12:01,1
2015-12-24 09:26:01,2
2015-12-24 09:32:00,1
2015-12-24 09:32:01,2
2015-12-24 09:37:00,1
2015-12-24 09:37:01,2
2015-12-24 09:47:00,1
2015-12-24 10:07:01,1
2015-12-24 10:12:01,3
2015-12-24 10:17:01,1
2015-12-24 10:27:00,1
2015-12-24 10:27:01,4
2015-12-24 10:27:02,5
2015-12-24 10:32:01,1
2015-12-24 10:32:02,2
2015-12-24 10:37:00,1
2015-12-24 10:37:01,4
2015-12-24 10:47:00,1
2015-12-24 10:47:01,2
2015-12-24 10:52:01,2
2015-12-24 10:52:02,4
2015-12-24 10:56:00,1
2015-12-24 10:57:00,1
2015-12-24 10:57:01,2
2015-12-24 11:07:01,2
2015-12-24 11:12:01,3
2015-12-24 11:16:01,1
2015-12-24 11:16:02,2
2015-12-24 11:17:01,3
2015-12-24 11:21:01,2
2015-12-24 11:22:00,3
2015-12-24 11:22:01,6
2015-12-24 11:22:02,7
2015-12-24 11:26:01,2
2015-12-24 11:26:02,3
2015-12-24 11:32:01,1
2015-12-24 11:37:00,1
2015-12-24 11:37:01,3
2015-12-24 11:42:01,2
2015-12-24 11:46:01,1
2015-12-24 11:47:00,3
2015-12-24 11:47:01,5
2015-12-24 11:57:00,1
2015-12-24 12:11:01,1
2015-12-24 12:12:01,3
2015-12-24 12:17:00,1
2015-12-24 12:17:01,2
2015-12-24 12:22:01,4
2015-12-24 12:22:02,5
2015-12-24 12:27:01,1
2015-12-24 12:32:00,1
2015-12-24 12:37:00,1
2015-12-24 12:37:01,5
2015-12-24 12:42:01,3
2015-12-24 12:57:01,3
2015-12-24 13:02:01,2
2015-12-24 13:07:01,1
2015-12-24 13:12:01,1
2015-12-24 13:17:01,2
2015-12-24 13:22:01,2
2015-12-24 13:27:01,2
2015-12-24 13:32:00,1
2015-12-24 13:37:01,2
2015-12-24 13:42:01,1
2015-12-24 13:42:02,2
2015-12-24 13:47:00,1
2015-12-24 13:47:01,2
2015-12-24 13:52:01,2
2015-12-24 13:57:01,1
2015-12-24 14:02:01,1
2015-12-24 14:06:01,1
2015-12-24 14:07:00,3
2015-12-24 14:07:01,4
2015-12-24 14:16:01,2
2015-12-24 14:17:01,3
2015-12-24 14:22:01,1
2015-12-24 14:32:00,2
2015-12-24 14:32:01,5
2015-12-24 14:36:01,1
2015-12-24 14:37:00,3
2015-12-24 14:47:00,1
2015-12-24 15:02:01,2
2015-12-24 15:07:01,1
2015-12-24 15:17:00,1
2015-12-24 15:27:00,1
2015-12-24 15:31:01,1
2015-12-24 15:47:01,2
2015-12-24 15:51:01,2
2015-12-24 15:57:00,1
2015-12-24 15:57:01,2
2015-12-24 16:02:00,1
2015-12-24 16:22:01,1
2015-12-24 16:27:01,3
2015-12-24 16:32:01,2
2015-12-24 16:42:00,1
2015-12-24 16:52:00,1
2015-12-24 16:52:01,4
2015-12-24 16:57:00,2
2015-12-24 16:57:01,3
2015-12-24 17:02:01,4
2015-12-24 17:02:02,5
2015-12-24 17:07:00,1
2015-12-24 17:07:01,3
2015-12-24 17:12:01,1
2015-12-24 17:17:00,1
2015-12-24 17:17:01,3
2015-12-24 17:17:02,5
2015-12-24 17:22:00,1
2015-12-24 17:27:00,1
2015-12-24 17:27:01,3
2015-12-24 17:27:02,4
2015-12-24 17:32:01,1
2015-12-24 17:47:00,1
2015-12-24 17:52:00,1
2015-12-24 18:02:00,1
2015-12-24 18:22:00,1
2015-12-24 18:22:01,2
2015-12-24 18:42:00,1
2015-12-24 18:42:01,2
2015-12-24 18:57:01,1
2015-12-24 19:02:01,1
2015-12-24 19:07:00,3
2015-12-24 19:32:00,1
2015-12-24 19:42:00,3
2015-12-24 19:47:00,2
2015-12-24 19:47:01,4
2015-12-24 19:52:01,1
2015-12-24 20:11:01,1
2015-12-24 20:12:01,2
2015-12-24 20:17:00,1
2015-12-24 20:22:01,1
2015-12-24 21:01:00,1
2015-12-24 21:02:00,2
2015-12-24 22:12:00,1
2015-12-24 22:26:01,1
2015-12-24 22:27:01,2
2015-12-24 22:47:01,1
2015-12-24 22:57:01,1
2015-12-24 23:02:01,2
2015-12-24 23:22:01,1
2015-12-24 23:42:01,1
2015-12-25 00:22:00,1
2015-12-25 00:27:00,1
2015-12-25 01:37:00,1
2015-12-25 01:37:01,2
2015-12-25 01:47:01,1
2015-12-25 03:52:01,1
2015-12-25 03:57:01,1
2015-12-25 04:37:00,1
2015-12-25 04:41:01,1
2015-12-25 06:02:00,2
2015-12-25 06:27:01,1
2015-12-25 06:27:02,3
2015-12-25 06:47:01,1
2015-12-25 07:02:01,3
2015-12-25 07:12:01,1
2015-12-25 07:12:02,3
2015-12-25 07:47:00,1
2015-12-25 08:07:00,1
2015-12-25 08:12:01,1
2015-12-25 08:17:00,1
2015-12-25 08:47:00,2
2015-12-25 08:52:00,2
2015-12-25 08:52:01,3
2015-12-25 08:57:00,1
2015-12-25 08:57:01,2
2015-12-25 09:17:01,1
2015-12-25 09:27:01,1
2015-12-25 09:37:01,1
2015-12-25 09:52:02,1
2015-12-25 09:57:01,2
2015-12-25 09:57:02,4
2015-12-25 10:02:00,1
2015-12-25 10:37:00,1
2015-12-25 10:52:01,3
2015-12-25 10:57:00,1
2015-12-25 10:57:01,4
2015-12-25 11:02:00,2
2015-12-25 11:07:00,1
2015-12-25 11:22:00,1
2015-12-25 11:22:01,2
2015-12-25 11:42:01,1
2015-12-25 11:57:00,1
2015-12-25 12:22:01,3
2015-12-25 12:27:00,2
2015-12-25 13:07:00,1
2015-12-25 13:17:01,2
2015-12-25 13:17:02,3
2015-12-25 13:22:01,1
2015-12-25 13:27:00,1
2015-12-25 13:27:01,3
2015-12-25 13:47:01,1
2015-12-25 13:57:00,1
2015-12-25 14:02:01,1
2015-12-25 14:07:01,1
2015-12-25 14:12:01,1
2015-12-25 14:17:01,1
2015-12-25 14:22:01,1
2015-12-25 14:32:00,1
2015-12-25 14:42:00,1
2015-12-25 14:42:01,2
2015-12-25 15:02:01,1
2015-12-25 15:06:01,2
2015-12-25 15:07:01,3
2015-12-25 15:37:00,1
2015-12-25 15:47:01,2
2015-12-25 16:12:00,1
2015-12-25 16:27:00,1
2015-12-25 16:37:00,1
2015-12-25 16:42:01,3
2015-12-25 16:52:00,1
2015-12-25 16:52:01,4
2015-12-25 17:07:04,1
2015-12-25 17:17:00,1
2015-12-25 17:37:00,1
2015-12-25 17:41:01,1
2015-12-25 17:42:01,2
2015-12-25 17:47:00,1
2015-12-25 17:52:01,1
2015-12-25 18:06:01,1
2015-12-25 18:17:00,1
2015-12-25 18:38:00,2
2015-12-25 18:52:01,1
2015-12-25 19:02:01,1
2015-12-25 19:07:00,3
2015-12-25 19:17:00,1
2015-12-25 19:22:01,2
2015-12-25 19:27:01,1
2015-12-25 19:32:01,1
2015-12-25 19:36:01,1
2015-12-25 19:42:01,1
2015-12-25 19:57:00,1
2015-12-25 19:57:02,3
2015-12-25 20:27:01,2
2015-12-25 21:32:00,1
2015-12-25 21:47:00,1
2015-12-25 21:52:00,1
2015-12-25 22:07:00,1
2015-12-25 22:22:01,2
2015-12-25 22:26:00,1
2015-12-25 22:26:01,2
2015-12-25 22:32:01,1
2015-12-25 22:37:01,1
2015-12-25 23:42:00,1
2015-12-26 00:12:00,1
2015-12-26 01:07:01,1
2015-12-26 01:32:00,1
2015-12-26 02:32:00,1
2015-12-26 02:52:00,1
2015-12-26 03:22:01,1
2015-12-26 05:07:01,1
2015-12-26 06:02:00,1
2015-12-26 06:22:05,2
2015-12-26 06:27:00,1
2015-12-26 06:27:01,5
2015-12-26 06:32:00,2
2015-12-26 06:52:01,1
2015-12-26 07:57:01,1
2015-12-26 08:52:01,1
2015-12-26 08:57:01,1
2015-12-26 09:02:00,1
2015-12-26 09:02:01,3
2015-12-26 09:22:01,1
2015-12-26 09:47:01,1
2015-12-26 09:52:01,1
2015-12-26 09:57:00,2
2015-12-26 09:57:01,3
2015-12-26 10:07:00,1
2015-12-26 10:22:01,2
2015-12-26 10:26:00,1
2015-12-26 10:26:01,2
2015-12-26 10:27:00,3
